Date,Campaign,Marketing Channel,Impressions,Clicks,CTR,Landing Page Visits,Leads,Qualified Leads,Customers,Conversion Rate,Revenue,Cost,ROI,Country,Device,Age Group,Gender,Campaign Type
2024-02-26,Product Launch Q3,Referral,20091,1878,9.3475,1619,860,491,310,1.543,91614.87,118.46,77238.23,United Kingdom,Mobile,45-54,Female,Conversion
2024-02-27,Brand Awareness Drive,YouTube Ads,16550,516,3.1178,418,96,38,10,0.0604,689.86,641.05,7.61,United Kingdom,Desktop,45-54,Male,Loyalty
2024-02-27,Mid-Season Sale,TikTok Ads,14964,766,5.119,633,100,32,3,0.02,260.56,439.3,-40.69,India,Mobile,35-44,Female,Awareness
2024-02-27,App Install Campaign,Email Marketing,26826,1987,7.407,1610,719,461,213,0.794,30046.15,140.47,21289.73,United States,Mobile,35-44,Female,Retargeting
2024-02-27,Summer Sale Blast,Email Marketing,13498,1061,7.8604,1050,464,316,153,1.1335,33315.81,167.98,19733.2,Canada,Desktop,25-34,Male,Consideration
2024-02-28,Back to School,YouTube Ads,23661,647,2.7345,511,112,59,19,0.0803,2408.79,408.55,489.59,Australia,Desktop,35-44,Male,Consideration
2024-02-28,Free Trial Signup,LinkedIn Ads,26790,738,2.7548,630,267,138,74,0.2762,11537.16,1260.69,815.15,India,Desktop,25-34,Other,Awareness
2024-02-28,Back to School,YouTube Ads,24667,454,1.8405,340,94,46,9,0.0365,861.99,426.33,102.19,Australia,Mobile,45-54,Male,Awareness
2024-02-28,Brand Awareness Drive,Organic Search,10535,572,5.4295,558,195,100,38,0.3607,4236.7,44.07,9513.57,India,Desktop,25-34,Female,Consideration
2024-02-28,Lead Gen Webinar,Instagram Ads,19220,815,4.2404,699,216,117,40,0.2081,3088.75,403.82,664.88,United States,Tablet,45-54,Female,Conversion
2024-02-28,Summer Sale Blast,Email Marketing,14529,909,6.2565,883,400,232,116,0.7984,14177.63,177.02,7909.06,United States,Mobile,45-54,Female,Awareness
2024-02-28,Product Launch Q1,Instagram Ads,15379,532,3.4593,417,109,66,19,0.1235,2622.17,240.74,989.21,India,Mobile,18-24,Female,Loyalty
2024-02-29,Festive Mega Offer,Facebook Ads,16333,985,6.0307,902,313,112,30,0.1837,2103.57,688.22,205.65,India,Desktop,25-34,Male,Consideration
2024-02-29,Influencer Collab,TikTok Ads,19256,948,4.9231,660,175,90,26,0.135,1766.77,265.96,564.3,Canada,Mobile,25-34,Male,Awareness
2024-03-01,App Install Campaign,Organic Search,13413,642,4.7864,630,250,142,55,0.41,9662.4,93.23,10264.05,Canada,Desktop,35-44,Female,Consideration
2024-03-01,Product Launch Q1,TikTok Ads,13488,675,5.0044,537,123,68,10,0.0741,478.83,451.65,6.02,United States,Desktop,25-34,Male,Loyalty
2024-03-02,Product Launch Q1,Google Ads,16206,916,5.6522,859,312,175,58,0.3579,11446.77,1179.03,870.86,Canada,Mobile,25-34,Female,Consideration
2024-03-02,Free Trial Signup,Instagram Ads,28121,1076,3.8263,883,169,93,20,0.0711,3495.0,922.68,278.79,South Africa,Desktop,18-24,Male,Loyalty
2024-03-02,Festive Mega Offer,Affiliate,32618,1658,5.0831,1289,249,108,47,0.1441,3733.71,837.29,345.93,Canada,Mobile,25-34,Male,Retargeting
2024-03-03,Clearance Blowout,Organic Search,36716,1846,5.0278,1682,774,374,183,0.4984,18119.07,97.08,18564.06,Canada,Mobile,25-34,Female,Awareness
2024-03-03,App Install Campaign,Organic Search,19756,1084,5.4869,962,349,201,112,0.5669,21065.63,127.79,16384.57,India,Tablet,35-44,Other,Conversion
2024-03-03,Back to School,Instagram Ads,24711,829,3.3548,679,136,46,11,0.0445,1234.34,531.3,132.32,Singapore,Mobile,25-34,Male,Retargeting
2024-03-03,Summer Sale Blast,Facebook Ads,21915,735,3.3539,648,172,77,19,0.0867,2450.76,608.14,302.99,United States,Mobile,35-44,Female,Awareness
2024-03-04,Anniversary Sale,Referral,25560,1776,6.9484,1592,920,592,282,1.1033,57559.66,96.77,59380.89,Singapore,Mobile,45-54,Male,Consideration
2024-03-04,Clearance Blowout,YouTube Ads,21345,814,3.8135,545,53,22,5,0.0234,783.03,897.06,-12.71,United States,Mobile,55+,Female,Consideration
2024-03-04,Product Launch Q1,Organic Search,15232,907,5.9546,838,334,239,111,0.7287,9317.45,62.31,14853.38,United Kingdom,Mobile,18-24,Male,Loyalty
2024-03-05,Customer Win-Back,TikTok Ads,26955,1355,5.0269,954,219,118,39,0.1447,1412.95,638.68,121.23,Singapore,Mobile,35-44,Male,Consideration
2024-03-05,Product Launch Q3,LinkedIn Ads,16181,450,2.781,369,121,94,47,0.2905,15752.74,1147.41,1272.9,United States,Mobile,35-44,Female,Conversion
2024-03-05,New Year Kickoff,Organic Search,35084,2046,5.8317,1921,915,363,136,0.3876,14436.19,61.29,23453.91,United States,Tablet,35-44,Male,Retargeting
2024-03-05,Product Launch Q3,Email Marketing,26120,2413,9.2381,2175,860,564,190,0.7274,19053.86,156.37,12085.11,India,Mobile,25-34,Male,Consideration
2024-03-06,Anniversary Sale,YouTube Ads,24177,594,2.4569,505,83,44,14,0.0579,1818.69,360.99,403.81,India,Desktop,35-44,Male,Consideration
2024-03-06,Influencer Collab,YouTube Ads,10254,385,3.7546,322,57,29,8,0.078,818.44,365.91,123.67,United Kingdom,Mobile,35-44,Male,Awareness
2024-03-06,Free Trial Signup,Google Ads,20089,1214,6.0431,1050,324,183,69,0.3435,5307.36,1347.93,293.74,UAE,Mobile,25-34,Female,Conversion
2024-03-06,Anniversary Sale,TikTok Ads,20425,1130,5.5324,894,161,78,24,0.1175,1154.55,645.51,78.86,India,Mobile,18-24,Female,Consideration
2024-03-08,Referral Bonanza,Google Ads,11263,628,5.5758,508,171,77,32,0.2841,3042.97,597.73,409.09,India,Mobile,25-34,Female,Conversion
2024-03-08,Back to School,LinkedIn Ads,18448,465,2.5206,394,130,83,49,0.2656,22063.45,1093.12,1918.39,Germany,Desktop,18-24,Female,Retargeting
2024-03-08,Free Trial Signup,LinkedIn Ads,7966,194,2.4354,170,56,34,16,0.2009,2479.66,493.25,402.72,United States,Mobile,18-24,Female,Retargeting
2024-03-08,Referral Bonanza,YouTube Ads,18122,568,3.1343,475,100,46,15,0.0828,1693.27,352.57,380.26,Australia,Desktop,25-34,Male,Consideration
2024-03-08,App Install Campaign,LinkedIn Ads,21404,587,2.7425,574,207,146,71,0.3317,27202.57,1909.05,1324.93,UAE,Mobile,55+,Male,Awareness
2024-03-08,Mid-Season Sale,TikTok Ads,15225,653,4.289,551,102,38,12,0.0788,629.33,367.1,71.43,United States,Desktop,18-24,Female,Retargeting
2024-03-09,Free Trial Signup,LinkedIn Ads,24093,741,3.0756,635,188,124,39,0.1619,18935.28,2230.33,748.99,United Kingdom,Mobile,45-54,Female,Retargeting
2024-03-09,Product Launch Q1,Organic Search,24035,1586,6.5987,1364,553,366,165,0.6865,13065.67,33.16,39301.9,United States,Desktop,55+,Male,Loyalty
2024-03-09,Lead Gen Webinar,LinkedIn Ads,25553,423,1.6554,347,86,57,26,0.1017,6910.7,1080.13,539.8,India,Mobile,25-34,Male,Conversion
2024-03-09,Holiday Gift Guide,Instagram Ads,29085,1187,4.0811,984,273,139,55,0.1891,7256.1,1028.02,605.83,UAE,Mobile,55+,Other,Retargeting
2024-03-10,Anniversary Sale,Referral,11169,928,8.3087,886,371,187,71,0.6357,17356.54,80.62,21428.83,Germany,Desktop,35-44,Male,Conversion
2024-03-10,Lead Gen Webinar,TikTok Ads,31204,1440,4.6148,1109,208,88,11,0.0353,1543.69,672.82,129.44,United Kingdom,Desktop,35-44,Female,Consideration
2024-03-10,Free Trial Signup,TikTok Ads,32903,1699,5.1637,1443,111,56,11,0.0334,509.9,458.22,11.28,India,Desktop,18-24,Female,Awareness
2024-03-10,Clearance Blowout,Google Ads,12695,567,4.4663,527,119,60,19,0.1497,4595.15,606.23,657.99,United Kingdom,Mobile,45-54,Male,Conversion
2024-03-11,Holiday Gift Guide,TikTok Ads,17407,980,5.6299,749,176,85,21,0.1206,1221.17,493.28,147.56,Germany,Mobile,35-44,Male,Awareness
2024-03-11,New Year Kickoff,Instagram Ads,20002,762,3.8096,645,107,49,18,0.09,1913.15,502.17,280.98,India,Tablet,18-24,Male,Consideration
2024-03-11,Referral Bonanza,Affiliate,18430,885,4.802,685,187,105,33,0.1791,1844.1,653.96,181.99,United States,Mobile,45-54,Male,Consideration
2024-03-11,Back to School,LinkedIn Ads,20783,501,2.4106,440,94,63,35,0.1684,15680.99,1156.94,1255.38,UAE,Mobile,25-34,Other,Conversion
2024-03-12,Free Trial Signup,Organic Search,14895,1106,7.4253,1081,376,211,67,0.4498,7944.56,79.49,9894.41,India,Desktop,45-54,Female,Awareness
2024-03-12,Product Launch Q3,YouTube Ads,15092,433,2.8691,332,67,36,14,0.0928,1855.92,408.84,353.95,Germany,Desktop,45-54,Female,Conversion
2024-03-12,Back to School,Facebook Ads,16400,683,4.1646,559,217,157,45,0.2744,3100.18,565.86,447.87,Canada,Mobile,25-34,Male,Consideration
2024-03-12,Mid-Season Sale,LinkedIn Ads,13141,378,2.8765,317,102,74,38,0.2892,13991.59,908.32,1440.38,Canada,Desktop,25-34,Female,Awareness
2024-03-13,Lead Gen Webinar,Facebook Ads,23108,943,4.0808,776,244,123,27,0.1168,3713.14,747.82,396.53,India,Desktop,55+,Male,Conversion
2024-03-13,Cart Abandonment Recovery,Facebook Ads,18687,960,5.1373,816,292,169,83,0.4442,14695.51,410.86,3476.77,UAE,Desktop,45-54,Male,Conversion
2024-03-13,App Install Campaign,LinkedIn Ads,10776,311,2.886,283,82,60,23,0.2134,3622.05,850.56,325.84,Germany,Mobile,25-34,Female,Retargeting
2024-03-14,Summer Sale Blast,Google Ads,9956,587,5.8959,571,228,146,50,0.5022,3671.57,683.41,437.24,Germany,Desktop,25-34,Female,Awareness
2024-03-14,Customer Win-Back,YouTube Ads,17935,675,3.7636,528,174,71,17,0.0948,2083.23,845.07,146.52,United States,Mobile,18-24,Female,Retargeting
2024-03-14,Product Launch Q1,Facebook Ads,12258,567,4.6256,425,110,67,21,0.1713,2874.59,280.26,925.69,United Kingdom,Mobile,35-44,Female,Consideration
2024-03-14,App Install Campaign,TikTok Ads,19564,887,4.5338,744,130,52,10,0.0511,1464.44,261.08,460.92,Australia,Desktop,55+,Male,Retargeting
2024-03-15,Holiday Gift Guide,Email Marketing,8375,592,7.0687,555,193,89,32,0.3821,3864.18,134.61,2770.65,India,Mobile,18-24,Male,Retargeting
2024-03-15,Brand Awareness Drive,TikTok Ads,24286,1280,5.2705,1051,155,62,22,0.0906,1741.4,624.93,178.66,United Kingdom,Desktop,18-24,Female,Conversion
2024-03-15,Influencer Collab,Organic Search,29871,1549,5.1856,1319,470,280,97,0.3247,9836.1,128.59,7549.2,India,Mobile,25-34,Other,Awareness
2024-03-15,Holiday Gift Guide,Referral,23169,1790,7.7258,1537,745,539,258,1.1136,61798.91,99.96,61723.64,Brazil,Mobile,55+,Female,Conversion
2024-03-16,Anniversary Sale,Facebook Ads,21244,788,3.7093,689,219,119,46,0.2165,9558.23,773.02,1136.48,India,Mobile,35-44,Female,Loyalty
2024-03-16,Flash Weekend Deal,LinkedIn Ads,15760,474,3.0076,389,130,94,50,0.3173,13681.21,947.87,1343.36,United States,Mobile,18-24,Male,Awareness
2024-03-16,Influencer Collab,Organic Search,23142,1420,6.136,1268,451,144,45,0.1945,4024.99,71.81,5505.06,India,Mobile,18-24,Male,Retargeting
2024-03-17,New Year Kickoff,Organic Search,22786,1459,6.4031,1382,635,295,155,0.6802,30165.89,108.43,27720.61,India,Desktop,25-34,Female,Conversion
2024-03-17,Clearance Blowout,YouTube Ads,13123,475,3.6196,377,115,76,32,0.2438,2884.89,293.79,881.96,United States,Mobile,35-44,Female,Conversion
2024-03-17,Influencer Collab,Google Ads,29893,1407,4.7068,1299,500,317,110,0.368,16029.24,1583.95,911.98,India,Desktop,25-34,Female,Retargeting
2024-03-17,App Install Campaign,YouTube Ads,26507,930,3.5085,767,122,53,18,0.0679,1921.22,830.25,131.4,Singapore,Mobile,55+,Female,Retargeting
2024-03-17,Cart Abandonment Recovery,YouTube Ads,24907,803,3.224,653,139,69,23,0.0923,3017.03,551.61,446.95,UAE,Desktop,25-34,Male,Awareness
2024-03-18,Flash Weekend Deal,Email Marketing,24250,1516,6.2515,1445,481,316,93,0.3835,21756.05,165.75,13025.82,United Kingdom,Mobile,35-44,Female,Conversion
2024-03-19,Customer Win-Back,LinkedIn Ads,17210,615,3.5735,526,220,166,73,0.4242,16646.36,1084.87,1434.41,United States,Mobile,35-44,Male,Awareness
2024-03-19,App Install Campaign,Organic Search,15194,850,5.5943,763,289,165,96,0.6318,15594.99,134.98,11453.56,India,Mobile,35-44,Female,Awareness
2024-03-19,App Install Campaign,Instagram Ads,17530,562,3.2059,493,159,84,18,0.1027,2046.7,436.44,368.95,Singapore,Mobile,18-24,Male,Awareness
2024-03-19,Influencer Collab,Organic Search,16764,842,5.0227,774,353,210,106,0.6323,23114.85,29.01,79578.9,United Kingdom,Desktop,45-54,Female,Consideration
2024-03-19,Clearance Blowout,Facebook Ads,21222,962,4.533,817,196,97,26,0.1225,2145.74,817.53,162.47,Brazil,Tablet,45-54,Other,Awareness
2024-03-19,Back to School,Google Ads,15870,739,4.6566,681,195,108,52,0.3277,11393.3,702.55,1521.71,United States,Mobile,18-24,Female,Awareness
2024-03-19,Flash Weekend Deal,Email Marketing,16730,903,5.3975,831,339,237,71,0.4244,6851.78,169.1,3951.91,United States,Mobile,35-44,Female,Retargeting
2024-03-19,New Year Kickoff,Organic Search,14589,731,5.0106,723,278,200,76,0.5209,17471.34,116.76,14863.46,India,Desktop,25-34,Female,Consideration
2024-03-19,Influencer Collab,Email Marketing,15859,1310,8.2603,1134,398,227,121,0.763,19562.54,96.03,20271.28,United States,Mobile,35-44,Female,Awareness
2024-03-20,Influencer Collab,Facebook Ads,17867,756,4.2313,669,202,105,44,0.2463,7782.2,422.41,1742.33,United States,Mobile,18-24,Male,Consideration
2024-03-20,Brand Awareness Drive,Affiliate,17200,654,3.8023,505,146,77,30,0.1744,1652.54,326.09,406.77,India,Mobile,18-24,Female,Consideration
2024-03-21,Product Launch Q1,LinkedIn Ads,20047,687,3.4269,607,225,200,99,0.4938,42297.42,2113.17,1901.61,Canada,Desktop,45-54,Male,Awareness
2024-03-21,Influencer Collab,Affiliate,10723,241,2.2475,202,67,29,14,0.1306,1567.32,212.29,638.29,United States,Mobile,25-34,Male,Conversion
2024-03-22,Summer Sale Blast,Facebook Ads,13940,814,5.8393,655,213,137,67,0.4806,7432.6,695.81,968.19,UAE,Mobile,35-44,Female,Consideration
2024-03-22,Anniversary Sale,Email Marketing,21506,1506,7.0027,1306,478,327,134,0.6231,10326.48,164.63,6172.54,United States,Mobile,35-44,Female,Awareness
2024-03-22,Summer Sale Blast,Affiliate,27347,841,3.0753,656,199,106,30,0.1097,3490.71,414.41,742.33,United States,Mobile,25-34,Male,Conversion
2024-03-22,New Year Kickoff,Instagram Ads,11047,365,3.3041,286,91,43,18,0.1629,2418.31,365.43,561.77,Canada,Mobile,25-34,Male,Awareness
2024-03-24,Cart Abandonment Recovery,YouTube Ads,16303,486,2.981,400,93,45,11,0.0675,1311.69,549.93,138.52,India,Mobile,55+,Male,Awareness
2024-03-24,Free Trial Signup,Instagram Ads,25342,890,3.512,757,153,72,23,0.0908,3964.4,750.04,428.56,India,Mobile,25-34,Female,Retargeting
2024-03-24,Product Launch Q3,Email Marketing,28577,1892,6.6207,1766,750,521,184,0.6439,16853.76,117.57,14235.09,India,Mobile,35-44,Male,Consideration
2024-03-24,New Year Kickoff,TikTok Ads,25235,1361,5.3933,1119,355,128,29,0.1149,4211.86,617.23,582.38,Canada,Mobile,35-44,Female,Awareness
2024-03-25,New Year Kickoff,Google Ads,23034,1076,4.6714,949,289,171,30,0.1302,2100.38,1616.8,29.91,United States,Desktop,18-24,Female,Awareness
2024-03-25,Festive Mega Offer,LinkedIn Ads,12225,277,2.2658,262,87,64,26,0.2127,11304.02,623.66,1712.53,United Kingdom,Mobile,35-44,Male,Conversion
2024-03-25,Mid-Season Sale,Organic Search,19596,814,4.1539,747,321,181,56,0.2858,9077.98,65.31,13799.83,India,Mobile,35-44,Female,Consideration
2024-03-25,Flash Weekend Deal,Instagram Ads,18039,610,3.3816,526,135,83,32,0.1774,2241.73,485.13,362.09,Brazil,Desktop,35-44,Female,Conversion
2024-03-26,Influencer Collab,YouTube Ads,17254,601,3.4833,489,96,48,18,0.1043,2365.85,693.51,241.14,UAE,Mobile,35-44,Female,Loyalty
2024-03-26,Loyalty Rewards Push,Instagram Ads,25974,924,3.5574,780,207,110,45,0.1733,6139.11,397.7,1443.65,United States,Mobile,55+,Male,Awareness
2024-03-26,Mid-Season Sale,Organic Search,23811,1111,4.6659,1099,318,212,75,0.315,15935.76,130.3,12130.05,United States,Mobile,55+,Male,Awareness
2024-03-26,App Install Campaign,TikTok Ads,23696,1325,5.5917,1029,164,100,28,0.1182,3073.54,551.18,457.63,Australia,Mobile,18-24,Male,Awareness
2024-03-26,Clearance Blowout,YouTube Ads,8656,323,3.7315,232,46,24,9,0.104,1121.22,275.83,306.49,United Kingdom,Desktop,18-24,Female,Awareness
2024-03-26,Customer Win-Back,Affiliate,23153,694,2.9975,577,166,88,46,0.1987,2964.73,423.95,599.31,UAE,Mobile,18-24,Male,Consideration
2024-03-27,Mid-Season Sale,Referral,15791,1091,6.909,943,492,325,242,1.5325,23700.47,48.67,48596.26,United States,Mobile,35-44,Female,Conversion
2024-03-28,Product Launch Q1,Affiliate,25569,1029,4.0244,840,252,135,51,0.1995,6971.89,470.91,1380.51,United Kingdom,Mobile,35-44,Male,Consideration
2024-03-28,Mid-Season Sale,TikTok Ads,25609,1731,6.7593,1406,251,119,23,0.0898,3379.55,945.17,257.56,United Kingdom,Mobile,35-44,Male,Awareness
2024-03-29,Anniversary Sale,Google Ads,19583,948,4.8409,820,191,138,60,0.3064,6847.36,979.85,598.82,India,Desktop,35-44,Female,Consideration
2024-03-29,App Install Campaign,Email Marketing,26788,2300,8.5859,2217,795,445,156,0.5824,33627.65,93.85,35731.27,United Kingdom,Mobile,25-34,Male,Consideration
2024-03-29,Lead Gen Webinar,Facebook Ads,20383,845,4.1456,669,203,126,27,0.1325,5314.61,531.13,900.62,India,Tablet,18-24,Male,Consideration
2024-03-29,Loyalty Rewards Push,Organic Search,12414,695,5.5985,648,253,147,45,0.3625,3561.46,43.87,8018.21,United States,Mobile,18-24,Female,Conversion
2024-03-29,Holiday Gift Guide,Referral,8116,546,6.7275,534,237,207,74,0.9118,12496.73,21.97,56780.88,India,Mobile,45-54,Male,Retargeting
2024-03-30,Free Trial Signup,TikTok Ads,32513,1527,4.6966,1165,219,87,10,0.0308,763.93,831.59,-8.14,India,Desktop,18-24,Other,Awareness
2024-03-30,Clearance Blowout,Google Ads,26102,1191,4.5629,994,446,231,51,0.1954,9684.84,1196.96,709.12,India,Desktop,18-24,Female,Consideration
2024-03-30,Mid-Season Sale,Google Ads,28454,2053,7.2152,1908,657,354,135,0.4744,11512.91,1244.39,825.19,Singapore,Mobile,35-44,Female,Loyalty
2024-03-30,Product Launch Q3,Referral,37341,2267,6.0711,1985,857,614,289,0.7739,38291.71,116.59,32743.05,Brazil,Mobile,25-34,Female,Conversion
2024-03-30,Product Launch Q1,Instagram Ads,25416,1078,4.2414,844,86,50,11,0.0433,2060.34,710.36,190.04,India,Desktop,45-54,Female,Awareness
2024-03-30,App Install Campaign,Instagram Ads,22248,950,4.27,788,147,71,22,0.0989,1760.78,388.6,353.11,India,Mobile,45-54,Female,Awareness
2024-03-31,Product Launch Q3,TikTok Ads,7546,347,4.5985,269,53,19,2,0.0265,78.49,322.13,-75.63,Germany,Desktop,55+,Female,Loyalty
2024-03-31,Back to School,Google Ads,9893,632,6.3884,599,267,163,70,0.7076,16535.89,868.6,1803.74,Canada,Mobile,45-54,Male,Awareness
2024-03-31,Free Trial Signup,Affiliate,15710,829,5.2769,718,166,86,24,0.1528,3071.46,578.1,431.3,India,Mobile,35-44,Female,Retargeting
2024-04-01,Free Trial Signup,Affiliate,14104,619,4.3888,514,113,52,18,0.1276,2797.66,472.51,492.08,UAE,Desktop,35-44,Female,Conversion
2024-04-01,Product Launch Q1,TikTok Ads,26169,1319,5.0403,1073,256,91,29,0.1108,3890.05,780.42,398.46,United States,Tablet,25-34,Male,Conversion
2024-04-01,Summer Sale Blast,LinkedIn Ads,21680,571,2.6338,465,170,131,61,0.2814,15051.93,1180.47,1175.08,Canada,Desktop,45-54,Female,Retargeting
2024-04-01,App Install Campaign,LinkedIn Ads,8061,268,3.3246,251,47,29,11,0.1365,3622.33,806.2,349.31,India,Desktop,18-24,Male,Retargeting
2024-04-01,Brand Awareness Drive,YouTube Ads,18954,670,3.5349,519,157,76,23,0.1213,2148.7,557.91,285.13,Australia,Desktop,25-34,Female,Conversion
2024-04-02,Product Launch Q3,Email Marketing,18679,1558,8.3409,1353,696,421,222,1.1885,46525.13,227.98,20307.55,United States,Mobile,18-24,Male,Retargeting
2024-04-02,Influencer Collab,TikTok Ads,20290,1006,4.9581,697,94,43,9,0.0444,777.65,544.48,42.82,United States,Desktop,55+,Male,Consideration
2024-04-02,App Install Campaign,Facebook Ads,17165,825,4.8063,737,252,140,35,0.2039,3127.65,726.42,330.56,United Kingdom,Mobile,25-34,Female,Loyalty
2024-04-02,Flash Weekend Deal,Instagram Ads,18889,777,4.1135,671,208,125,38,0.2012,2335.3,716.86,225.77,United Kingdom,Mobile,25-34,Male,Retargeting
2024-04-02,Flash Weekend Deal,Affiliate,25993,1166,4.4858,966,266,130,30,0.1154,4208.14,623.91,574.48,Brazil,Mobile,18-24,Male,Conversion
2024-04-02,New Year Kickoff,Email Marketing,17032,986,5.7891,896,383,237,89,0.5225,8753.48,76.18,11390.52,United Kingdom,Mobile,45-54,Male,Retargeting
2024-04-02,App Install Campaign,TikTok Ads,25044,1358,5.4225,976,220,105,26,0.1038,1771.64,375.77,371.47,United Kingdom,Mobile,35-44,Female,Awareness
2024-04-03,Mid-Season Sale,Affiliate,26032,1162,4.4637,1053,378,239,47,0.1805,2770.27,549.14,404.47,United States,Desktop,25-34,Male,Awareness
2024-04-03,Mid-Season Sale,Affiliate,16601,543,3.2709,413,112,46,18,0.1084,1702.41,418.74,306.56,Canada,Mobile,25-34,Male,Awareness
2024-04-03,Mid-Season Sale,LinkedIn Ads,11137,292,2.6219,270,100,64,26,0.2335,4640.79,906.66,411.86,Canada,Tablet,35-44,Male,Retargeting
2024-04-04,Holiday Gift Guide,TikTok Ads,10413,586,5.6276,437,78,27,8,0.0768,717.58,278.1,158.03,United States,Desktop,18-24,Female,Awareness
2024-04-04,App Install Campaign,Facebook Ads,11551,416,3.6014,366,102,55,19,0.1645,1947.12,276.07,605.3,United Kingdom,Mobile,18-24,Female,Awareness
2024-04-05,Referral Bonanza,Referral,15387,1043,6.7784,871,382,321,137,0.8904,17284.16,121.73,14098.77,Australia,Mobile,45-54,Female,Awareness
2024-04-05,App Install Campaign,Referral,18615,1272,6.8332,1137,515,395,232,1.2463,40943.93,108.38,37678.12,United States,Desktop,25-34,Male,Consideration
2024-04-05,Product Launch Q3,Instagram Ads,16732,557,3.329,442,85,50,9,0.0538,1482.88,483.0,207.01,United States,Desktop,25-34,Female,Conversion
